epoch,train_loss,test_loss,mean_iou,seconds
40,0.060479532927274704,0.1659616082906723,0.7016930555267269,43.59022378921509
41,0.05725545436143875,0.15770314633846283,0.716832290801924,44.29082703590393
42,0.04904874414205551,0.1551576852798462,0.7186093450737022,44.48927593231201
43,0.04947532340884209,0.157655730843544,0.7234595099072956,42.83893013000488
44,0.050037920475006104,0.15838558971881866,0.7186008286935216,44.826945543289185
45,0.05609205365180969,0.16392508149147034,0.7116026347546597,43.082900524139404
46,0.05020901560783386,0.16692006587982178,0.7110208506940917,44.267648458480835
47,0.04725111275911331,0.1541883498430252,0.7263135060065975,42.25614523887634
48,0.043365057557821274,0.1589050143957138,0.7252336950848592,43.11184239387512
49,0.04507487267255783,0.16972136497497559,0.711183868433369,64.73999762535095
50,0.0466395802795887,0.1598762422800064,0.7275583319125047,56.88294553756714
51,0.04440153390169144,0.15777307748794556,0.7276104466921699,42.798630714416504
52,0.04273559898138046,0.15853576362133026,0.7286550711843601,42.84416365623474
53,0.04455477371811867,0.15911085903644562,0.7243148625192749,43.08841133117676
54,0.04223131760954857,0.15736518800258636,0.7302357409726192,42.785054445266724
55,0.040623538196086884,0.1645035445690155,0.7212607819823537,42.5226936340332
56,0.040773581713438034,0.16004319489002228,0.7303275131860142,42.809752464294434
57,0.04354788362979889,0.16185306012630463,0.7278279826270837,43.960516691207886
58,0.04462814703583717,0.16360080242156982,0.7234138182675399,42.00757169723511
59,0.0427185520529747,0.15574513375759125,0.7361692909068344,41.748310804367065
60,0.039706237614154816,0.1642170399427414,0.7302027993203299,41.79144597053528
61,0.04297850281000137,0.15969395637512207,0.7323441993005945,42.126062631607056
62,0.040436241775751114,0.15872551500797272,0.7356941018390012,42.54770374298096
63,0.03946365788578987,0.17154806852340698,0.7222816390538604,41.781455278396606
64,0.037770312279462814,0.1640659123659134,0.7309408547003985,41.69760870933533
65,0.03831631317734718,0.16677361726760864,0.7304974012130033,41.842833518981934
66,0.039461731910705566,0.1662580668926239,0.7332341411621349,41.531420946121216
67,0.04090990871191025,0.16715030372142792,0.7282073469311826,41.76773691177368
68,0.03843330591917038,0.16099631786346436,0.7358640413143466,41.959301471710205
69,0.03780096769332886,0.16618847846984863,0.7359800667774383,41.738781213760376
70,0.035044413059949875,0.17244946956634521,0.7303306585985557,41.66687989234924
71,0.03633526712656021,0.16195032000541687,0.7386514024525592,41.96340560913086
72,0.0388805978000164,0.1657503843307495,0.7348683931590396,41.97128939628601
73,0.03940718248486519,0.16648921370506287,0.7346775415847798,41.76883840560913
74,0.03579381853342056,0.16554886102676392,0.7379372577358082,41.81280207633972
75,0.03594864159822464,0.16652309894561768,0.7400149499557127,41.77848672866821
76,0.03441783785820007,0.17024601995944977,0.7340658050609474,41.77756476402283
77,0.0339038223028183,0.17625872790813446,0.7305501895464115,41.73590302467346
78,0.03176247328519821,0.17177659273147583,0.735301381548742,42.02207946777344
79,0.038322336971759796,0.17355400323867798,0.7335863452699745,41.62926435470581
80,0.03620937839150429,0.17296384274959564,0.7325363769820336,41.634192943573
81,0.036298707127571106,0.17189577221870422,0.7344706868345987,41.670769929885864
82,0.03389953076839447,0.17381560802459717,0.7362619785344766,41.70824933052063
83,0.032391663640737534,0.17276208102703094,0.7377402911782571,41.74289560317993
84,0.03426594287157059,0.1779961884021759,0.73269022786444,41.65008783340454
85,0.033064067363739014,0.1719537377357483,0.7371038109629807,41.63982963562012
86,0.036181166768074036,0.1724749207496643,0.728652717989892,41.76697540283203
87,0.04161033406853676,0.17276832461357117,0.7299122224915653,42.6015145778656
88,0.039855752140283585,0.16722095012664795,0.7358816200702677,41.78761315345764
89,0.037334881722927094,0.17435340583324432,0.7340906311485369,41.78238105773926
90,0.036483947187662125,0.17471356689929962,0.7331269792531153,41.98432469367981
91,0.034289877861738205,0.17768502235412598,0.7339887532163678,41.73321461677551
92,0.03191811963915825,0.17551657557487488,0.7407020836737291,41.756540060043335
93,0.03180595487356186,0.17397364974021912,0.7408033072615483,41.84307527542114
94,0.032158076763153076,0.17480520904064178,0.7426260356171936,41.9748375415802
95,0.03114224411547184,0.17531488835811615,0.7378653619260651,41.94386649131775
96,0.03105209209024906,0.1803235411643982,0.7374005428976524,41.74893045425415
97,0.030858013778924942,0.17721165716648102,0.7408895045418558,41.68050408363342
98,0.02910897508263588,0.17879566550254822,0.7410766380789493,41.87815999984741
99,0.029926344752311707,0.18229743838310242,0.7378630135017377,41.82163166999817
100,0.02993360534310341,0.1843266636133194,0.7311913536408986,41.888240575790405
101,0.029809320345520973,0.1758730560541153,0.7434420950985435,41.93360877037048
102,0.02978084422647953,0.18237322568893433,0.7398231242488967,41.771358013153076
103,0.030877510085701942,0.1790492981672287,0.7388814754106998,41.7890145778656
104,0.04108556732535362,0.17924010753631592,0.7201792806636521,41.94463515281677
105,0.039790429174900055,0.17235958576202393,0.7259113774680878,41.798906326293945
106,0.03637589514255524,0.16987787187099457,0.7413431595552014,41.71332550048828
107,0.03437028080224991,0.17513024806976318,0.7417158195812811,41.75978398323059
108,0.03280983865261078,0.17082929611206055,0.7449913034291812,41.97625660896301
109,0.030585292726755142,0.18073603510856628,0.741833396751406,41.8706476688385
110,0.0316934809088707,0.1787908673286438,0.7401747939670572,41.575315713882446
111,0.03259418532252312,0.1811307668685913,0.7367743227872164,41.96877861022949
112,0.03201500326395035,0.17923597991466522,0.7431826210302329,41.65565848350525
113,0.029358237981796265,0.18242381513118744,0.7424400935314737,41.71450328826904
114,0.028455281630158424,0.18125559389591217,0.7416666671964176,41.955796003341675
115,0.027026575058698654,0.18889887630939484,0.7360826427930629,41.90253305435181
116,0.029160726815462112,0.18961627781391144,0.735133023288548,41.789424896240234
117,0.03039276972413063,0.1852169632911682,0.7390940403343214,41.83880925178528
118,0.029975155368447304,0.19227412343025208,0.7384777691249751,41.63948440551758
119,0.028815707191824913,0.18473128974437714,0.7399937503686033,41.74897599220276
120,0.03179769963026047,0.18978478014469147,0.7312418897085902,41.858619928359985
121,0.032545335590839386,0.18753859400749207,0.735541567877717,41.81035017967224
122,0.02855740860104561,0.18395544588565826,0.7426329047569831,41.93588662147522
123,0.03129332512617111,0.18359234929084778,0.7413739055679454,41.767422914505005
124,0.0347890704870224,0.19640713930130005,0.7284208150344205,41.842193841934204
125,0.03449220582842827,0.18158888816833496,0.7413428622871908,41.89455485343933
126,0.03697555884718895,0.18922340869903564,0.7255190255840381,41.83233451843262
127,0.03145506978034973,0.18244652450084686,0.7418572658176429,41.82730031013489
128,0.029376709833741188,0.1879606395959854,0.7401918798010336,41.93267035484314
129,0.035489536821842194,0.18282921612262726,0.7363342050496077,41.9645357131958
130,0.03444107621908188,0.17961850762367249,0.7454172850137851,42.18746328353882
131,0.030646702274680138,0.18330515921115875,0.7446816039150327,41.912320137023926
132,0.029462352395057678,0.18370559811592102,0.7466395595640302,41.86761236190796
133,0.02820010855793953,0.19130171835422516,0.7436441058615186,41.939236879348755
134,0.02579745091497898,0.19008314609527588,0.7474595241122194,41.793641090393066
135,0.026878848671913147,0.19076719880104065,0.7431537186691672,42.32740116119385
136,0.02601279690861702,0.18860934674739838,0.7500345709719332,41.66212487220764
137,0.024802999570965767,0.20000654458999634,0.7431420706780418,41.96736693382263
138,0.02518083155155182,0.18907861411571503,0.7486406982720768,42.137357234954834
139,0.02660541795194149,0.19366586208343506,0.7471789814152976,41.76769828796387
140,0.02738749422132969,0.19363775849342346,0.7428608123777579,41.75342416763306
141,0.027895668521523476,0.19216781854629517,0.7450669985149567,42.040894985198975
142,0.024954065680503845,0.19692851603031158,0.7415571292121449,41.818233013153076
143,0.02468249388039112,0.1968720257282257,0.7433382397021722,41.761451959609985
144,0.02589082159101963,0.20072276890277863,0.7415025364633122,41.89228558540344
145,0.024469666182994843,0.19885464012622833,0.7425864891185561,42.03675293922424
146,0.02289406582713127,0.2039564847946167,0.7409711043176141,41.87650656700134
147,0.024958889931440353,0.20016194880008698,0.7414673343701712,41.75827622413635
148,0.026385720819234848,0.200805202126503,0.7424913391452848,41.75455069541931
149,0.02597913146018982,0.20211412012577057,0.7422863976204833,41.77282452583313
150,0.024941209703683853,0.2010544091463089,0.7402812122453858,41.92660355567932
151,0.024323079735040665,0.19993150234222412,0.7386023580467209,41.83895444869995
152,0.027546826750040054,0.19726598262786865,0.7339549358195806,41.80648493766785
153,0.031081657856702805,0.19336113333702087,0.7381569309200069,41.95721435546875
154,0.030043354257941246,0.2002774327993393,0.7358527937651347,41.995869874954224
155,0.029013585299253464,0.18998652696609497,0.7447992746549154,41.93825936317444
156,0.025582674890756607,0.18998563289642334,0.749455818825231,41.64981770515442
157,0.02565995417535305,0.20011329650878906,0.7425971886153604,41.91756510734558
158,0.02432890795171261,0.19830642640590668,0.7441450300751454,41.82702112197876
159,0.026521295309066772,0.20482008159160614,0.7340362790211407,41.8351776599884
160,0.033383019268512726,0.1987154185771942,0.7315582983944491,41.928507804870605
161,0.0344119630753994,0.19138553738594055,0.7363438634152611,41.96709179878235
162,0.030892401933670044,0.1839054375886917,0.7475286238115333,42.0426139831543
163,0.02697630226612091,0.19300496578216553,0.7496951068816579,41.71741771697998
164,0.025646531954407692,0.1959645003080368,0.7432124622390992,41.91474270820618
165,0.023525217548012733,0.1942838877439499,0.7497089501828436,42.05320763587952
166,0.02286362648010254,0.19835256040096283,0.7478661708237038,41.76548147201538
167,0.02292669750750065,0.2012309581041336,0.7519132056862583,41.941773653030396
168,0.024862173944711685,0.2047925740480423,0.7472803474435838,42.01649880409241
169,0.02400352619588375,0.19671666622161865,0.7519259535396281,41.78797698020935
170,0.02205882966518402,0.20453761518001556,0.7483241491683461,41.787635803222656
171,0.02367549017071724,0.20715703070163727,0.7487961935997424,41.787134885787964
172,0.023874487727880478,0.20429731905460358,0.7511671950538382,41.78765797615051
173,0.02305070497095585,0.2090112417936325,0.7425848478005025,42.01189923286438
174,0.022727681323885918,0.20744812488555908,0.7476144156170933,41.83829379081726
175,0.02410336583852768,0.20650312304496765,0.748950422922693,42.028127908706665
176,0.02304789423942566,0.20637404918670654,0.748869455383083,41.650636434555054
177,0.02521301433444023,0.2127826064825058,0.7385968269661616,41.95293664932251
178,0.027406448498368263,0.19223341345787048,0.7534343910277288,41.95133090019226
179,0.024277374148368835,0.20387522876262665,0.7481997633923024,41.89608669281006
180,0.022171152755618095,0.20534323155879974,0.7514036226933617,41.98187065124512
181,0.02317391149699688,0.20765720307826996,0.745719411559784,42.07755923271179
182,0.022683728486299515,0.208628848195076,0.7496311638576739,41.8578360080719
183,0.022999925538897514,0.21316400170326233,0.746379402464716,41.768757343292236
184,0.02219538204371929,0.2076767086982727,0.7508606492339492,41.961724281311035
185,0.02114228904247284,0.2083168625831604,0.748173006467075,41.9399254322052
186,0.020503122359514236,0.21530675888061523,0.7483590064514264,41.82880425453186
187,0.021166041493415833,0.21560747921466827,0.7447150311383964,41.69379496574402
188,0.023362334817647934,0.21326306462287903,0.7459410779528012,41.86993932723999
189,0.023329582065343857,0.2115221619606018,0.7476326943563283,41.805492877960205
190,0.02256176248192787,0.21359923481941223,0.7474657506697159,41.568371534347534
191,0.02211439050734043,0.2120467722415924,0.7467677149598363,41.90902900695801
192,0.02150895819067955,0.21524856984615326,0.7471279574635246,41.86016607284546
193,0.022164110094308853,0.222368061542511,0.74261993399903,41.76240658760071
194,0.022463569417595863,0.20960579812526703,0.7521325477704857,41.91130518913269
195,0.02307414636015892,0.21579450368881226,0.7431682128797359,42.18721580505371
196,0.023957151919603348,0.2094385325908661,0.7476590261578417,41.87544512748718
197,0.02476048842072487,0.2516692578792572,0.7106626335036145,41.92251491546631
198,0.03337071090936661,0.199713334441185,0.7415449645641624,41.795504331588745
199,0.028335753828287125,0.1977461874485016,0.7432436516406912,41.771934032440186
200,0.025903085246682167,0.2036110758781433,0.7470484595437711,42.02624750137329
